350.00	-0.31
351.00	-0.17
352.00	0.38
353.00	-1.54
354.00	0.44
355.00	-0.03
356.00	0.10
357.00	-0.47
358.00	-1.02
359.00	-2.00
360.00	-0.11
361.00	0.45
362.00	1.46
363.00	-1.15
364.00	-0.85
365.00	-0.88
366.00	0.26
367.00	0.30
368.00	0.82
369.00	-1.35
370.00	-0.58
371.00	-1.03
372.00	0.26
373.00	-2.85
374.00	-1.19
375.00	-2.29
376.00	-1.09
377.00	-0.36
378.00	0.02
379.00	-0.27
380.00	-1.01
381.00	-0.43
382.00	-0.32
383.00	0.59
384.00	-0.67
385.00	1.59
386.00	2.04
387.00	-1.41
388.00	-0.05
389.00	-0.78
390.00	1.37
391.00	1.18
392.00	-0.27
393.00	1.86
394.00	1.37
395.00	2.11
396.00	2.95
397.00	0.09
398.00	0.50
399.00	1.71
400.00	0.82
401.00	-0.23
402.00	-0.80
403.00	1.17
404.00	1.85
405.00	3.37
406.00	0.10
407.00	2.73
408.00	-0.11
409.00	-2.05
410.00	0.08
411.00	1.86
412.00	0.11
413.00	-0.19
414.00	-1.81
415.00	1.50
416.00	12.01
417.00	19.92
418.00	6.25
419.00	7.77
420.00	18.07
421.00	27.19
422.00	3.98
423.00	0.71
424.00	-1.40
425.00	1.41
426.00	4.04
427.00	11.54
428.00	12.30
429.00	2.48
430.00	1.69
431.00	7.50
432.00	1.84
433.00	2.01
434.00	8.40
435.00	4.68
436.00	2.32
437.00	-0.88
438.00	0.53
439.00	0.23
440.00	1.19
441.00	-0.92
442.00	-0.16
443.00	-0.71
444.00	0.07
445.00	-0.31
446.00	2.17
447.00	0.30
448.00	-0.69
449.00	-0.36
450.00	-0.33
451.00	-0.37
452.00	1.85
453.00	1.74
454.00	0.49
455.00	-0.71
456.00	-0.02
457.00	-0.52
458.00	-0.45
459.00	0.97
460.00	1.64
461.00	1.26
462.00	-0.78
463.00	0.98
464.00	0.13
465.00	1.31
466.00	1.40
467.00	0.64
468.00	-0.11
469.00	0.60
470.00	1.02
471.00	2.21
472.00	0.17
473.00	-0.28
474.00	1.46
475.00	0.34
476.00	1.55
477.00	0.84
478.00	0.59
479.00	-0.52
480.00	-1.53
481.00	0.68
482.00	1.86
483.00	0.84
484.00	2.08
485.00	2.89
486.00	7.12
487.00	38.07
488.00	12.81
489.00	2.61
490.00	0.55
491.00	1.39
492.00	-0.42
493.00	-0.80
494.00	-0.08
495.00	-0.29
496.00	-0.48
497.00	0.25
498.00	-0.43
499.00	0.44
500.00	-0.58
501.00	1.16
502.00	1.04
503.00	-0.26
504.00	-0.25
505.00	1.93
506.00	1.27
507.00	1.30
508.00	0.96
509.00	1.77
510.00	1.04
511.00	-0.20
512.00	0.85
513.00	1.14
514.00	-1.34
515.00	1.86
516.00	2.55
517.00	2.38
518.00	1.08
519.00	3.13
520.00	3.35
521.00	2.60
522.00	0.87
523.00	1.31
524.00	0.42
525.00	0.66
526.00	3.41
527.00	-1.20
528.00	0.90
529.00	0.41
530.00	0.90
531.00	4.02
532.00	1.45
533.00	2.01
534.00	0.79
535.00	1.42
536.00	0.61
537.00	3.38
538.00	0.65
539.00	1.92
540.00	1.20
541.00	-0.48
542.00	0.28
543.00	1.49
544.00	0.57
545.00	1.25
546.00	0.50
547.00	-0.47
548.00	-0.77
549.00	1.15
550.00	1.72
551.00	2.36
552.00	1.85
553.00	0.58
554.00	1.13
555.00	1.02
556.00	4.35
557.00	6.26
558.00	3.80
559.00	3.27
560.00	1.44
561.00	3.91
562.00	3.90
563.00	2.31
564.00	1.62
565.00	1.73
566.00	2.76
567.00	2.91
568.00	2.00
569.00	1.08
570.00	0.76
571.00	1.59
572.00	0.81
573.00	-0.36
574.00	1.19
575.00	-0.56
576.00	0.94
577.00	0.71
578.00	0.35
579.00	0.45
580.00	0.10
581.00	1.69
582.00	0.20
583.00	0.43
584.00	0.58
585.00	1.45
586.00	1.60
587.00	2.18
588.00	1.12
589.00	4.04
590.00	4.37
591.00	3.96
592.00	4.42
593.00	2.11
594.00	1.79
595.00	2.41
596.00	2.96
597.00	1.02
598.00	2.13
599.00	0.29
600.00	0.93
601.00	2.02
602.00	0.09
603.00	2.81
604.00	14.65
605.00	11.70
606.00	6.27
607.00	7.30
608.00	1.06
609.00	2.31
610.00	1.66
611.00	2.79
612.00	3.23
613.00	2.29
614.00	0.18
615.00	1.45
616.00	2.19
617.00	1.24
618.00	3.33
619.00	2.13
620.00	0.01
621.00	0.75
622.00	2.72
623.00	1.28
624.00	2.64
625.00	0.81
626.00	2.41
627.00	-1.80
628.00	-0.45
629.00	0.14
630.00	0.46
631.00	0.76
632.00	1.80
633.00	1.88
634.00	0.08
635.00	0.32
636.00	0.37
637.00	-0.53
