350.00	-0.21
351.00	-0.81
352.00	0.56
353.00	-0.40
354.00	-0.48
355.00	0.72
356.00	-0.09
357.00	-1.48
358.00	-2.41
359.00	-0.50
360.00	0.78
361.00	-0.66
362.00	1.49
363.00	-0.26
364.00	-1.05
365.00	0.07
366.00	-0.78
367.00	0.02
368.00	0.64
369.00	-1.18
370.00	1.60
371.00	0.73
372.00	1.82
373.00	-1.40
374.00	-0.26
375.00	-0.80
376.00	0.41
377.00	1.20
378.00	0.14
379.00	0.02
380.00	-0.83
381.00	-0.33
382.00	-0.25
383.00	0.36
384.00	0.44
385.00	2.33
386.00	1.79
387.00	-0.51
388.00	-0.21
389.00	-0.28
390.00	0.53
391.00	0.09
392.00	-0.02
393.00	2.27
394.00	1.64
395.00	1.29
396.00	1.91
397.00	1.06
398.00	0.41
399.00	1.54
400.00	-0.75
401.00	0.41
402.00	1.00
403.00	0.30
404.00	0.21
405.00	0.85
406.00	-0.97
407.00	1.71
408.00	-0.16
409.00	-0.27
410.00	-0.34
411.00	0.60
412.00	0.10
413.00	-2.49
414.00	-2.96
415.00	-0.59
416.00	-0.28
417.00	1.92
418.00	0.51
419.00	-0.89
420.00	0.45
421.00	-0.68
422.00	0.10
423.00	1.63
424.00	-0.71
425.00	0.11
426.00	3.23
427.00	5.66
428.00	47.09
429.00	18.51
430.00	5.69
431.00	7.46
432.00	36.03
433.00	65.67
434.00	8.89
435.00	5.47
436.00	6.47
437.00	12.53
438.00	21.65
439.00	12.96
440.00	7.29
441.00	4.79
442.00	1.48
443.00	1.42
444.00	2.86
445.00	4.57
446.00	17.79
447.00	25.41
448.00	8.83
449.00	4.30
450.00	3.84
451.00	16.10
452.00	3.83
453.00	1.91
454.00	2.41
455.00	0.83
456.00	-0.42
457.00	-0.08
458.00	-0.31
459.00	2.59
460.00	0.23
461.00	-0.24
462.00	-0.02
463.00	1.51
464.00	-1.95
465.00	1.06
466.00	1.12
467.00	0.92
468.00	1.11
469.00	1.72
470.00	1.18
471.00	0.92
472.00	-0.13
473.00	0.68
474.00	0.57
475.00	0.80
476.00	0.24
477.00	0.52
478.00	0.77
479.00	0.05
480.00	0.66
481.00	0.51
482.00	2.75
483.00	2.29
484.00	1.10
485.00	2.45
486.00	2.20
487.00	6.44
488.00	4.32
489.00	1.30
490.00	1.65
491.00	2.96
492.00	1.48
493.00	0.45
494.00	-0.46
495.00	1.07
496.00	1.40
497.00	1.66
498.00	0.60
499.00	1.64
500.00	0.36
501.00	1.52
502.00	1.76
503.00	0.67
504.00	1.40
505.00	2.90
506.00	1.63
507.00	2.06
508.00	2.67
509.00	2.97
510.00	1.82
511.00	2.28
512.00	1.42
513.00	1.86
514.00	1.04
515.00	2.39
516.00	2.27
517.00	1.67
518.00	1.45
519.00	3.52
520.00	2.72
521.00	1.51
522.00	0.95
523.00	2.14
524.00	2.61
525.00	1.82
526.00	3.06
527.00	-0.19
528.00	2.06
529.00	2.22
530.00	1.76
531.00	2.14
532.00	3.70
533.00	1.45
534.00	2.08
535.00	3.08
536.00	-0.81
537.00	3.85
538.00	0.13
539.00	2.44
540.00	2.31
541.00	1.37
542.00	2.05
543.00	1.74
544.00	2.08
545.00	1.68
546.00	0.75
547.00	0.30
548.00	0.88
549.00	2.52
550.00	3.23
551.00	5.44
552.00	5.07
553.00	5.23
554.00	6.68
555.00	11.17
556.00	42.70
557.00	212.61
558.00	428.60
559.00	122.83
560.00	39.48
561.00	13.12
562.00	3.84
563.00	5.51
564.00	3.38
565.00	4.39
566.00	9.84
567.00	6.12
568.00	5.80
569.00	5.03
570.00	3.51
571.00	3.08
572.00	3.59
573.00	2.13
574.00	1.72
575.00	0.46
576.00	0.92
577.00	2.77
578.00	0.03
579.00	-0.20
580.00	1.10
581.00	0.42
582.00	1.44
583.00	7.82
584.00	12.62
585.00	11.68
586.00	23.48
587.00	117.77
588.00	492.21
589.00	186.22
590.00	44.81
591.00	16.99
592.00	8.45
593.00	1.13
594.00	1.45
595.00	2.10
596.00	2.43
597.00	1.06
598.00	1.56
599.00	1.09
600.00	12.10
601.00	10.72
602.00	9.91
603.00	6.84
604.00	3.08
605.00	2.63
606.00	8.02
607.00	10.42
608.00	3.25
609.00	4.70
610.00	2.79
611.00	2.63
612.00	2.28
613.00	0.88
614.00	0.35
615.00	0.62
616.00	1.90
617.00	1.12
618.00	1.04
619.00	1.30
620.00	-0.09
621.00	-0.12
622.00	1.96
623.00	1.17
624.00	2.37
625.00	1.27
626.00	2.80
627.00	-1.75
628.00	0.39
629.00	-0.27
630.00	0.22
631.00	-1.66
632.00	-0.15
633.00	0.68
634.00	0.85
635.00	0.58
636.00	2.23
637.00	1.44
638.00	3.04
639.00	0.54
640.00	-0.50
641.00	-1.10
642.00	5.93
643.00	11.52
644.00	6.81
645.00	5.52
646.00	15.57
647.00	15.75
648.00	9.21
649.00	3.12
650.00	2.90
651.00	1.55
652.00	1.96
653.00	1.52
654.00	1.99
655.00	6.38
656.00	15.97
657.00	112.95
658.00	53.91
659.00	24.84
660.00	5.16
661.00	4.13
662.00	0.77
663.00	1.09
664.00	0.66
665.00	0.09
666.00	1.59
667.00	1.73
668.00	2.00
669.00	-1.54
670.00	0.37
671.00	2.28
672.00	2.69
673.00	1.57
674.00	-0.56
675.00	2.43
676.00	-0.87
677.00	-1.70
678.00	1.81
679.00	2.04
680.00	1.00
681.00	0.68
682.00	4.76
683.00	1.73
684.00	0.30
685.00	0.48
686.00	0.34
687.00	-0.57
688.00	1.39
689.00	1.38
690.00	1.80
691.00	6.59
692.00	6.46
693.00	3.48
694.00	0.86
695.00	1.19
696.00	-0.19
697.00	0.21
698.00	-0.08
699.00	-1.49
700.00	2.05
701.00	-0.66
702.00	0.87
703.00	-0.69
704.00	0.71
705.00	-0.61
706.00	0.06
707.00	0.23
708.00	-0.05
709.00	1.89
710.00	-0.36
711.00	-0.05
712.00	0.32
713.00	0.24
714.00	2.21
715.00	-0.86
716.00	0.20
717.00	-0.24
718.00	2.03
719.00	0.59
720.00	-1.06
721.00	-0.04
722.00	1.64
723.00	7.46
724.00	5.66
725.00	2.58
726.00	1.17
727.00	2.04
728.00	0.62
729.00	6.06
730.00	7.58
731.00	1.39
732.00	1.19
733.00	-0.92
734.00	1.82
735.00	0.99
736.00	0.40
737.00	1.08
738.00	-1.35
739.00	-1.05
740.00	1.64
741.00	1.95
742.00	0.17
743.00	1.85
744.00	6.18
745.00	2.90
746.00	1.17
747.00	2.62
748.00	2.72
749.00	6.17
750.00	11.66
751.00	6.73
752.00	5.08
753.00	4.69
754.00	6.50
755.00	9.92
756.00	12.40
757.00	33.43
758.00	77.53
759.00	761.37
760.00	1481.05
761.00	3645.08
762.00	1511.92
763.00	449.89
764.00	100.62
765.00	28.83
766.00	16.16
767.00	15.86
768.00	32.68
769.00	260.22
770.00	582.26
771.00	372.41
772.00	125.60
773.00	30.46
774.00	6.85
775.00	9.20
776.00	10.43
777.00	8.80
778.00	22.91
779.00	15.72
780.00	7.97
781.00	3.76
782.00	5.02
783.00	5.26
784.00	8.32
785.00	24.74
786.00	314.36
787.00	290.84
788.00	86.12
789.00	21.90
790.00	7.86
791.00	5.08
792.00	18.21
793.00	17.01
794.00	18.04
795.00	7.29
796.00	4.49
797.00	2.33
798.00	3.28
799.00	6.47
800.00	2.99
801.00	3.29
802.00	3.93
803.00	3.22
804.00	6.39
805.00	11.96
806.00	60.27
807.00	320.94
808.00	118.18
809.00	55.24
810.00	89.49
811.00	842.00
812.00	3464.59
813.00	1766.50
814.00	456.68
815.00	78.89
816.00	24.75
817.00	16.01
818.00	24.64
819.00	94.06
820.00	752.48
821.00	336.93
822.00	62.74
823.00	18.23
824.00	11.52
825.00	15.62
826.00	36.08
827.00	594.62
828.00	431.80
829.00	329.39
830.00	414.93
831.00	1231.52
832.00	374.97
833.00	65.27
834.00	16.30
835.00	8.28
836.00	5.27
837.00	1.45
838.00	1.69
839.00	1.04
840.00	0.85
841.00	0.79
842.00	1.05
843.00	0.31
844.00	2.40
845.00	2.16
846.00	3.73
847.00	1.94
848.00	0.40
849.00	1.87
850.00	7.46
851.00	35.20
852.00	188.95
853.00	57.44
854.00	11.32
855.00	3.95
856.00	2.21
857.00	0.27
858.00	2.20
859.00	1.02
860.00	-1.38
861.00	0.13
862.00	1.77
863.00	0.89
864.00	-0.50
865.00	0.35
866.00	-0.07
867.00	0.26
868.00	0.62
869.00	0.66
870.00	0.44
871.00	-0.35
872.00	0.62
873.00	1.50
874.00	0.97
875.00	4.50
876.00	9.15
877.00	25.85
878.00	305.81
879.00	663.03
880.00	106.72
881.00	20.50
882.00	7.03
883.00	3.27
884.00	1.00
885.00	1.82
886.00	1.21
887.00	1.40
888.00	0.98
889.00	1.76
890.00	3.60
891.00	2.87
892.00	8.45
893.00	93.46
894.00	410.88
895.00	77.36
896.00	21.15
897.00	6.27
898.00	3.52
899.00	1.28
900.00	2.26
901.00	1.98
902.00	-0.42
903.00	1.08
904.00	-0.84
905.00	-0.66
906.00	-0.18
907.00	-0.34
908.00	-0.30
909.00	-0.54
910.00	-0.18
911.00	1.36
912.00	-1.09
913.00	0.72
914.00	-0.76
915.00	0.29
916.00	0.11
917.00	0.12
918.00	-0.94
919.00	-0.43
920.00	-1.13
921.00	-0.28
922.00	0.28
923.00	0.08
924.00	-2.69
925.00	-1.35
926.00	-0.31
927.00	-1.16
928.00	-0.26
929.00	0.81
930.00	-0.01
931.00	-1.96
932.00	-1.18
933.00	-1.34
934.00	-0.74
935.00	2.36
936.00	0.99
937.00	0.46
938.00	-0.55
939.00	-1.63
940.00	-1.07
941.00	-0.81
942.00	-1.04
943.00	-1.09
944.00	-1.40
945.00	-1.59
946.00	-1.30
947.00	-0.98
948.00	-0.83
949.00	-1.72
950.00	0.39
951.00	-0.10
952.00	-0.48
953.00	-1.52
954.00	-1.16
955.00	-0.16
956.00	-0.39
957.00	1.63
958.00	0.27
959.00	-0.78
960.00	1.78
961.00	-1.25
962.00	-1.90
963.00	-0.59
964.00	0.28
965.00	-1.26
966.00	-0.31
967.00	-0.43
968.00	-0.51
969.00	-0.60
970.00	-1.15
971.00	-1.82
972.00	-2.56
973.00	-0.15
974.00	-0.74
975.00	-0.06
976.00	1.58
977.00	3.85
978.00	2.24
979.00	1.01
980.00	-0.91
981.00	0.36
982.00	-0.72
983.00	1.34
984.00	0.92
985.00	-0.06
986.00	0.49
987.00	-0.73
988.00	0.62
989.00	-0.77
990.00	-0.88
991.00	0.03
992.00	1.15
993.00	-0.79
994.00	0.81
995.00	-1.66
996.00	-1.59
997.00	-0.36
998.00	-2.31
999.00	-0.79
1000.00	-0.17
