350.00	2.56
351.00	1.61
352.00	2.78
353.00	1.59
354.00	2.82
355.00	2.13
356.00	3.50
357.00	0.29
358.00	1.47
359.00	0.03
360.00	0.14
361.00	1.58
362.00	3.02
363.00	1.65
364.00	1.10
365.00	3.24
366.00	1.90
367.00	1.27
368.00	3.72
369.00	3.32
370.00	4.94
371.00	0.81
372.00	3.19
373.00	2.25
374.00	0.80
375.00	2.61
376.00	0.91
377.00	2.19
378.00	2.33
379.00	3.38
380.00	1.44
381.00	2.49
382.00	3.57
383.00	1.52
384.00	0.92
385.00	3.30
386.00	3.95
387.00	3.93
388.00	1.95
389.00	3.25
390.00	1.19
391.00	4.38
392.00	2.49
393.00	2.48
394.00	2.42
395.00	4.99
396.00	3.15
397.00	3.63
398.00	3.03
399.00	4.09
400.00	1.92
401.00	3.62
402.00	0.77
403.00	2.01
404.00	2.49
405.00	2.81
406.00	4.88
407.00	2.96
408.00	3.26
409.00	2.41
410.00	2.19
411.00	1.38
412.00	3.97
413.00	2.03
414.00	3.99
415.00	1.91
416.00	1.61
417.00	3.77
418.00	2.57
419.00	2.90
420.00	3.06
421.00	3.12
422.00	0.94
423.00	3.49
424.00	3.60
425.00	3.28
426.00	2.14
427.00	4.29
428.00	3.67
429.00	3.11
430.00	0.70
431.00	1.66
432.00	2.70
433.00	2.05
434.00	3.36
435.00	1.59
436.00	1.92
437.00	3.93
438.00	1.94
439.00	3.59
440.00	3.33
441.00	1.68
442.00	6.90
443.00	2.50
444.00	3.67
445.00	6.29
446.00	4.84
447.00	4.00
448.00	6.29
449.00	3.87
450.00	4.61
451.00	4.32
452.00	2.99
453.00	4.61
454.00	3.65
455.00	4.18
456.00	3.85
457.00	3.69
458.00	6.38
459.00	6.79
460.00	6.12
461.00	5.71
462.00	3.67
463.00	2.40
464.00	6.72
465.00	3.72
466.00	6.13
467.00	8.37
468.00	6.10
469.00	6.58
470.00	9.65
471.00	7.80
472.00	8.08
473.00	6.65
474.00	7.73
475.00	7.60
476.00	9.41
477.00	7.57
478.00	7.64
479.00	11.14
480.00	8.10
481.00	12.62
482.00	12.62
483.00	11.89
484.00	13.09
485.00	13.21
486.00	13.51
487.00	16.79
488.00	18.97
489.00	19.04
490.00	20.72
491.00	21.84
492.00	21.52
493.00	24.29
494.00	22.93
495.00	24.60
496.00	25.21
497.00	26.09
498.00	28.22
499.00	27.53
500.00	30.70
501.00	31.55
502.00	30.93
503.00	30.20
504.00	33.75
505.00	33.53
506.00	36.91
507.00	35.30
508.00	37.78
509.00	41.22
510.00	36.45
511.00	39.16
512.00	41.05
513.00	41.76
514.00	45.94
515.00	46.67
516.00	48.19
517.00	48.89
518.00	51.22
519.00	51.03
520.00	52.06
521.00	52.80
522.00	54.51
