350.00	4.72
351.00	5.18
352.00	5.02
353.00	5.09
354.00	7.12
355.00	4.51
356.00	5.63
357.00	5.76
358.00	4.39
359.00	4.31
360.00	4.82
361.00	2.21
362.00	7.64
363.00	3.39
364.00	4.85
365.00	6.15
366.00	7.09
367.00	4.39
368.00	7.09
369.00	5.34
370.00	6.43
371.00	5.63
372.00	8.45
373.00	5.86
374.00	6.51
375.00	6.86
376.00	5.89
377.00	5.99
378.00	5.36
379.00	5.67
380.00	4.92
381.00	4.73
382.00	6.79
383.00	4.58
384.00	4.37
385.00	6.35
386.00	5.95
387.00	7.70
388.00	4.82
389.00	6.28
390.00	6.37
391.00	6.62
392.00	6.11
393.00	4.84
394.00	6.03
395.00	7.21
396.00	7.25
397.00	6.49
398.00	6.29
399.00	7.82
400.00	9.14
401.00	8.45
402.00	6.32
403.00	6.58
404.00	7.13
405.00	7.07
406.00	10.29
407.00	9.80
408.00	7.76
409.00	9.71
410.00	8.22
411.00	6.78
412.00	10.76
413.00	10.29
414.00	9.89
415.00	9.38
416.00	9.34
417.00	10.63
418.00	9.93
419.00	13.14
420.00	11.00
421.00	11.04
422.00	11.93
423.00	14.13
424.00	12.59
425.00	13.60
426.00	13.21
427.00	15.06
428.00	14.27
429.00	15.90
430.00	15.22
431.00	13.84
432.00	13.07
433.00	15.41
434.00	15.87
435.00	18.03
436.00	15.65
437.00	17.80
438.00	20.65
439.00	20.76
440.00	20.76
441.00	22.83
442.00	23.44
443.00	18.79
444.00	23.70
445.00	25.10
446.00	26.54
447.00	25.10
448.00	28.34
449.00	28.35
450.00	27.51
451.00	31.05
452.00	28.36
453.00	29.77
454.00	31.66
455.00	30.65
456.00	31.46
457.00	31.22
458.00	34.05
459.00	35.15
460.00	38.14
461.00	36.57
462.00	36.98
463.00	37.69
464.00	42.62
465.00	43.64
466.00	43.33
467.00	52.43
468.00	51.57
469.00	52.95
470.00	54.19
471.00	54.60
472.00	57.93
473.00	59.49
474.00	61.72
475.00	64.07
476.00	68.49
477.00	71.68
478.00	76.58
479.00	80.92
480.00	84.17
481.00	89.13
482.00	95.77
483.00	98.33
484.00	102.05
485.00	105.95
486.00	114.09
487.00	119.42
488.00	127.98
489.00	133.54
490.00	140.33
491.00	146.04
492.00	155.26
493.00	162.64
494.00	168.27
495.00	176.82
496.00	179.56
497.00	187.40
498.00	190.93
499.00	198.24
500.00	206.14
501.00	210.97
502.00	218.58
503.00	223.96
504.00	233.79
505.00	242.01
506.00	243.62
507.00	248.50
508.00	257.19
509.00	266.71
510.00	267.36
511.00	274.71
512.00	286.87
513.00	292.46
514.00	295.65
515.00	306.22
516.00	313.87
517.00	323.32
518.00	328.92
519.00	336.46
520.00	341.29
521.00	349.15
522.00	356.98
523.00	366.26
524.00	375.40
525.00	384.42
526.00	391.55
527.00	398.03
528.00	411.33
529.00	421.57
530.00	431.63
